sep,B,flip_y,seed,E1_err,E2_err,E4_err,E5_err,mu_Se_std
1.0,25,0.1,0,0.212,0.19957678003011334,0.068,0.09039999999999998,0.009551018485977308
1.0,25,0.1,1,0.04899999999999999,0.042000048944157875,0.08600000000000001,0.0068000000000000005,0.009005288107138553
1.0,25,0.1,2,0.12,0.10599943033650405,0.084,0.031199999999999978,0.009385701489757843
1.0,25,0.1,3,0.094,0.09098332440128129,0.08900000000000001,0.01899999999999999,0.00856752766987839
1.0,25,0.1,4,0.11099999999999999,0.10699664194878547,0.08700000000000001,0.02939999999999998,0.009107803598829414
1.0,25,0.2,0,0.131,0.11613317913591853,0.16,0.0013999999999999568,0.009544521535481321
1.0,25,0.2,1,0.015000000000000013,0.022999996918019017,0.19,0.08980000000000002,0.009355873889849122
1.0,25,0.2,2,0.05499999999999999,0.047935859111655515,0.17200000000000001,0.040600000000000025,0.009255754851152178
1.0,25,0.2,3,0.033,0.01999998880911133,0.19,0.061,0.009488340298710438
1.0,25,0.2,4,0.07400000000000001,0.042998709076461195,0.169,0.03880000000000003,0.009464439889902648
1.0,25,0.3,0,0.05299999999999999,0.033024987599104494,0.258,0.08639999999999998,0.00968049906235742
1.0,25,0.3,1,0.05399999999999999,0.06035426795008281,0.27799999999999997,0.1484,0.00956036054675059
1.0,25,0.3,2,0.0040000000000000036,0.016582585723308507,0.261,0.11819999999999997,0.009642811832700786
1.0,25,0.3,3,0.0020000000000000018,0.019986279399748785,0.27499999999999997,0.12139999999999998,0.00943869898117509
1.0,25,0.3,4,0.0010000000000000009,0.01595445370743137,0.269,0.11720000000000003,0.00951301133296101
1.0,25,0.4,0,0.0040000000000000036,0.014991109095172095,0.35600000000000004,0.1526,0.009809599520341696
1.0,25,0.4,1,0.136,0.1549961067243294,0.382,0.2416,0.009759886737394525
1.0,25,0.4,2,0.05500000000000005,0.06602245091544368,0.36200000000000004,0.18560000000000001,0.009818288317352717
1.0,25,0.4,3,0.09400000000000003,0.11234185657009388,0.373,0.21520000000000003,0.009792908407711399
1.0,25,0.4,4,0.07600000000000001,0.08697994723461078,0.36200000000000004,0.19820000000000004,0.009991727610863038
1.0,50,0.1,0,0.205,0.19499985236395687,0.081,0.08579999999999999,0.005072523408090934
1.0,50,0.1,1,0.045999999999999985,0.04400000586144917,0.095,0.01100000000000001,0.004741136559156405
1.0,50,0.1,2,0.11499999999999999,0.10999994803461924,0.09000000000000001,0.031199999999999978,0.004863216031400618
1.0,50,0.1,3,0.091,0.08800000352155857,0.092,0.015999999999999986,0.0048264990621129595
1.0,50,0.1,4,0.10799999999999998,0.10199938835860425,0.08900000000000001,0.026799999999999963,0.005061433840974794
1.0,50,0.2,0,0.11599999999999999,0.10284648943402225,0.17700000000000002,0.009000000000000008,0.005094694320148248
1.0,50,0.2,1,0.025000000000000022,0.02799533972588278,0.197,0.09440000000000001,0.005175308213173856
1.0,50,0.2,2,0.043999999999999984,0.03899995468206799,0.186,0.05100000000000002,0.004945416412938812
1.0,50,0.2,3,0.028999999999999998,0.02080001455354047,0.192,0.063,0.004938778429274757
1.0,50,0.2,4,0.063,0.053001918383924596,0.183,0.040200000000000014,0.005245599422061627
