dataset,n_samples,n_features,prevalence,arch,flip_y,seed,mu_Se,mu_Sp,mu_avg,kappa_avg,f_A,f_B,f_C,acc_cv,f1_cv,recall_cv,recall_inflation,convergence_ok
phoneme,2000,5,0.2935,GB,0.1,3,0.6013610310325,0.79848192291,0.6999214769712501,162.713318022375,0.1685,0.0,0.8315,0.7759999999999999,0.6357857777257244,0.5877903714510155,-0.013570659581484512,False
phoneme,2000,5,0.2935,MLP,0.1,0,0.669505514385,0.80001830534,0.7347619098625,129.61689394537498,0.1655,0.0,0.8345,0.764,0.6086575466221676,0.5643687610099823,-0.1051367533750176,False
phoneme,2000,5,0.2935,MLP,0.1,1,0.6925499533775,0.8011249665600001,0.7468374599687501,125.135258119875,0.1525,0.0,0.8475,0.7675,0.6350263178221982,0.5964596949891068,-0.09609025838839325,False
phoneme,2000,5,0.2935,MLP,0.1,2,0.6754668824575,0.8053962564374999,0.7404315694474999,124.609836675125,0.1565,0.0,0.8435,0.7795,0.6261178230066726,0.5774975393700787,-0.09796934308742122,False
phoneme,2000,5,0.2935,MLP,0.1,3,0.6951647246975,0.8049578050299999,0.7500612648637499,125.51907072975,0.1545,0.0,0.8455,0.778,0.6422088882330786,0.6013690943777353,-0.09379563031976468,False
phoneme,2000,5,0.2935,LR,0.2,0,0.40325596251,0.6301186665399999,0.5166873145249999,164.858753791375,0.015,0.0,0.985,0.6365000000000001,0.3910192272594729,0.3087574067619379,-0.0944985557480621,False
phoneme,2000,5,0.2935,LR,0.2,1,0.40179655433,0.6323953769725,0.51709596565125,165.31795346975,0.02,0.0,0.98,0.6455,0.4071188981699252,0.3231788079470198,-0.07861774638298019,False
phoneme,2000,5,0.2935,LR,0.2,2,0.427255734405,0.6849782715,0.5561170029525,161.7842875425,0.0315,0.0,0.9685,0.6675,0.4229107517949454,0.3412587412587412,-0.08599699314625875,False
phoneme,2000,5,0.2935,LR,0.2,3,0.4531281180424999,0.641203988695,0.5471660533687499,164.46391770175,0.026,0.0,0.974,0.6495,0.4605362164514776,0.381920627143557,-0.0712074908989429,False
phoneme,2000,5,0.2935,RF,0.2,0,0.7210134894325001,0.805301575375,0.7631575324037501,163.74369864100004,0.0095,0.0,0.9905,0.6705,0.5151759014313814,0.4630881840362496,-0.2579253053962505,False
phoneme,2000,5,0.2935,RF,0.2,1,0.72750722905,0.8122680908600001,0.769887659955,167.297790334875,0.009,0.0,0.991,0.6809999999999999,0.5207353477076101,0.4596026490066225,-0.26790458004337747,False
phoneme,2000,5,0.2935,RF,0.2,2,0.7157406171499999,0.8201395612824999,0.7679400892162499,163.32405593837498,0.013,0.0,0.987,0.694,0.5208367954270305,0.4657342657342657,-0.25000635141573424,False
phoneme,2000,5,0.2935,RF,0.2,3,0.73277046638,0.8033301748399999,0.76805032061,164.9955522235,0.011,0.0,0.989,0.687,0.5659460579050333,0.5211170994610484,-0.21165336691895154,False
phoneme,2000,5,0.2935,SVM,0.2,0,0.5234307228274999,0.6880672354825,0.6057489791549999,158.625552943125,0.297,0.0,0.7030000000000001,0.682,0.5193837804861754,0.4538602300453119,-0.06957049278218802,False
phoneme,2000,5,0.2935,SVM,0.2,1,0.4824174283825,0.6638471504925001,0.5731322894375,161.710332407625,0.022,0.0,0.978,0.6795000000000001,0.5163819858596004,0.4543046357615894,-0.0281127926209106,False
phoneme,2000,5,0.2935,SVM,0.2,2,0.4153396924674999,0.6526377604775,0.5339887264725,160.7831028685,0.0075,0.0,0.9925,0.682,0.4811696424547831,0.413986013986014,-0.0013536784814859315,False
phoneme,2000,5,0.2935,SVM,0.2,3,0.53353818347,0.683490096255,0.6085141398625,159.157776689125,0.298,0.0,0.702,0.6769999999999999,0.5543506276013312,0.513506451086069,-0.020031732383931078,False
phoneme,2000,5,0.2935,GB,0.2,0,0.5439040444675,0.717411021695,0.63065753308125,165.574512429625,0.227,0.0,0.773,0.6795,0.5079549349912249,0.4380794701986755,-0.10582457426882447,False
phoneme,2000,5,0.2935,GB,0.2,1,0.5390809398574999,0.7185745632025,0.62882775153,165.62136591650005,0.232,0.0,0.768,0.682,0.5051759766892437,0.4304635761589403,-0.10861736369855962,False
phoneme,2000,5,0.2935,GB,0.2,2,0.5391413287825001,0.7380461827825,0.6385937557825001,162.54580114824998,0.2265,0.0,0.7735,0.698,0.5059122035733891,0.4335664335664336,-0.1055748952160665,False
phoneme,2000,5,0.2935,GB,0.2,3,0.56500245155,0.7098138602374999,0.6374081558937499,165.247138565375,0.227,0.0,0.773,0.6925,0.5566511876037865,0.4943491752408949,-0.07065327630910506,False
phoneme,2000,5,0.2935,MLP,0.2,0,0.6014049393,0.7312547886224999,0.66632986396125,123.040748390625,0.2285,0.0,0.7715,0.672,0.5123874231841039,0.4579295921924015,-0.14347534710759857,False
phoneme,2000,5,0.2935,MLP,0.2,1,0.6320792481225,0.73204873714,0.68206399263125,129.213433032375,0.224,0.0,0.776,0.688,0.5356033527833202,0.47682119205298,-0.15525805606952003,False
phoneme,2000,5,0.2935,MLP,0.2,2,0.597871684445,0.7573702910525001,0.67762098774875,133.604125308625,0.224,0.0,0.776,0.696,0.5203189030539634,0.4615384615384615,-0.13633322290653854,False
phoneme,2000,5,0.2935,MLP,0.2,3,0.6278623962325001,0.7293159288475,0.67858916254,126.383808558125,0.2255,0.0,0.7745,0.674,0.5449602959262132,0.4968561162828678,-0.13100627994963226,False
phoneme,2000,5,0.2935,LR,0.3,0,0.4528335918425,0.6095393177075,0.531186454775,164.61910013824996,0.02,0.0,0.98,0.602,0.3741595788338717,0.2853690209941563,-0.1674645708483437,False
phoneme,2000,5,0.2935,LR,0.3,1,0.4498395174475,0.6040820064975001,0.5269607619725001,164.87519224975,0.017,0.0,0.983,0.601,0.376501357765587,0.2872754491017964,-0.16256406834570358,False
phoneme,2000,5,0.2935,LR,0.3,2,0.4425786668475,0.6253372443324999,0.53395795559,164.30417651924998,0.014,0.0,0.986,0.617,0.4056051288367229,0.3198787969474786,-0.12269986990002141,False
phoneme,2000,5,0.2935,LR,0.3,3,0.4593569553025,0.5925676350325,0.5259622951675,163.775506709125,0.012,0.0,0.988,0.599,0.4160337718707099,0.3341153270773833,-0.1252416282251167,False
phoneme,2000,5,0.2935,RF,0.3,0,0.71514206216,0.7787961716274999,0.74696911689375,168.77114680975,0.007,0.0,0.993,0.5965,0.4627330662661345,0.4197749080152947,-0.29536715414470527,False
phoneme,2000,5,0.2935,RF,0.3,1,0.71492050979,0.7791290703024999,0.7470247900462499,168.00922006474997,0.006,0.0,0.994,0.589,0.4522612613458476,0.4053108069575135,-0.3096097028324865,False
phoneme,2000,5,0.2935,RF,0.3,2,0.7052791781925,0.787314989215,0.7462970837037499,166.548621334375,0.007,0.0,0.993,0.601,0.4546452180448543,0.4094269040849917,-0.29585227410750825,False
phoneme,2000,5,0.2935,RF,0.3,3,0.72208324079,0.7727649548375,0.74742409781375,168.12891068300002,0.0055,0.0,0.9945,0.5984999999999999,0.4889707686748722,0.4485924112607099,-0.27349082952929005,False
phoneme,2000,5,0.2935,SVM,0.3,0,0.498523319625,0.6321495979875,0.56533645880625,160.119403113,0.355,0.0,0.645,0.616,0.4430062067022241,0.3657023302792006,-0.1328209893457994,False
phoneme,2000,5,0.2935,SVM,0.3,1,0.5090843933475,0.6251255355074999,0.5671049644274999,156.812955626375,0.359,0.0,0.641,0.6174999999999999,0.4228519392853164,0.3361990305104078,-0.17288536283709222,False
phoneme,2000,5,0.2935,SVM,0.3,2,0.4626148583275,0.6217761596425,0.542195508985,160.75023513862502,0.015,0.0,0.985,0.625,0.4329389466913295,0.3504788268741583,-0.11213603145334167,False
phoneme,2000,5,0.2935,SVM,0.3,3,0.5139335389,0.6167486381075,0.56534108850375,155.0986328005,0.3525,0.0,0.6475,0.616,0.4794987830330551,0.4135998912008704,-0.10033364769912967,False
phoneme,2000,5,0.2935,GB,0.3,0,0.5338992496125,0.6605156153475,0.5972074324800001,166.37100335575002,0.2555,0.0,0.7444999999999999,0.615,0.4607279791031109,0.3944881321693961,-0.13941111744310392,False
phoneme,2000,5,0.2935,GB,0.3,1,0.5320949930825,0.6554985358875,0.593796764485,163.45774808500002,0.2485,0.0,0.7515000000000001,0.6039999999999999,0.4152399958045651,0.3361633875106929,-0.19593160557180705,False
phoneme,2000,5,0.2935,GB,0.3,2,0.5253220079400001,0.67276841264,0.59904521029,162.601871915125,0.247,0.0,0.753,0.6265,0.45440065306786,0.3811536734999252,-0.14416833444007487,False
phoneme,2000,5,0.2935,GB,0.3,3,0.543655871485,0.6523894647699999,0.5980226681275,163.330236690125,0.2525,0.0,0.7475,0.623,0.4980733575179691,0.4381476948184414,-0.10550817666655865,False
phoneme,2000,5,0.2935,MLP,0.3,0,0.5815641589725,0.6847403439525,0.6331522514625001,116.8935618245,0.2665,0.0,0.7335,0.6015,0.4715630754860186,0.429355746338648,-0.15220841263385204,False
phoneme,2000,5,0.2935,MLP,0.3,1,0.5986662740500001,0.685786898425,0.6422265862375001,123.63994883499998,0.253,0.0,0.747,0.6,0.4450595372386081,0.3826204733390362,-0.21604580071096385,False
phoneme,2000,5,0.2935,MLP,0.3,2,0.5681600912425,0.705595552805,0.63687782202375,132.39658467712502,0.263,0.0,0.737,0.612,0.4619060044108968,0.4081400568606913,-0.16002003438180867,False
phoneme,2000,5,0.2935,MLP,0.3,3,0.5944253172374999,0.672763035075,0.63359417615625,115.7412677205,0.252,0.0,0.748,0.599,0.4924366611352703,0.454501563987488,-0.13992375325001194,False
banknote,1372,4,0.4446064139941691,LR,0.0,0,0.94573096024,0.97047631298,0.95810363661,172.68640876512498,0.0182215743440233,0.0,0.9817784256559768,0.9817783676177836,0.9798934033537772,0.99672131147541,0.05099035123540996,False
banknote,1372,4,0.4446064139941691,LR,0.0,1,0.94587196618,0.970640307625,0.9582561369025,174.589882204875,0.0182215743440233,0.0,0.9817784256559768,0.9817783676177836,0.9798934033537772,0.99672131147541,0.050849345295409965,False
banknote,1372,4,0.4446064139941691,LR,0.0,2,0.945302319435,0.9691058294375,0.95720407443625,174.01890203725,0.0182215743440233,0.0,0.9817784256559768,0.9817783676177836,0.9798934033537772,0.99672131147541,0.051418992040410005,False
banknote,1372,4,0.4446064139941691,LR,0.0,3,0.944701668655,0.9691824085725,0.95694203861375,174.070018434875,0.0182215743440233,0.0,0.9817784256559768,0.9817783676177836,0.9798934033537772,0.99672131147541,0.05201964282040994,False
banknote,1372,4,0.4446064139941691,RF,0.0,0,0.9795646962275,0.9812052732725,0.98038498475,170.76249415725,0.0,0.0,1.0,0.994171201061712,0.9934626421540228,0.99672131147541,0.017156615247910012,False
banknote,1372,4,0.4446064139941691,RF,0.0,1,0.9795646967325,0.981220294505,0.98039249561875,173.01575248625002,0.0,0.0,1.0,0.994171201061712,0.9934626421540228,0.99672131147541,0.01715661474290997,False
banknote,1372,4,0.4446064139941691,RF,0.0,2,0.979653564075,0.981189577235,0.980421570655,170.995757564125,0.0,0.0,1.0,0.994171201061712,0.9934626421540228,0.99672131147541,0.01706774740040995,False
banknote,1372,4,0.4446064139941691,RF,0.0,3,0.979589633025,0.9812478227475,0.98041872788625,173.868539767125,0.0,0.0,1.0,0.994171201061712,0.9934626421540228,0.99672131147541,0.01713167845040997,False
banknote,1372,4,0.4446064139941691,SVM,0.0,0,0.9867046065175,0.9867860187325,0.986745312625,169.371061096875,0.0,0.0,1.0,1.0,1.0,1.0,0.013295393482499973,False
banknote,1372,4,0.4446064139941691,SVM,0.0,1,0.9867375896325,0.986743960395,0.98674077501375,169.20681094175,0.0,0.0,1.0,1.0,1.0,1.0,0.013262410367499977,False
banknote,1372,4,0.4446064139941691,SVM,0.0,2,0.9866961954325,0.9867554166,0.98672580601625,168.4012077355,0.0,0.0,1.0,1.0,1.0,1.0,0.013303804567500022,False
banknote,1372,4,0.4446064139941691,SVM,0.0,3,0.9867467035425,0.9868037339275,0.986775218735,169.60309372199998,0.0,0.0,1.0,1.0,1.0,1.0,0.013253296457499952,False
banknote,1372,4,0.4446064139941691,GB,0.0,0,0.98258755555,0.9850829269375,0.98383524124375,171.05969998799998,0.0,0.0,1.0,0.9956257465162576,0.9950751658688166,0.9950819672131148,0.012494411663114824,False
banknote,1372,4,0.4446064139941691,GB,0.0,1,0.9825888472725,0.9849979612625,0.9837934042675,170.5633190155,0.0,0.0,1.0,0.9956257465162576,0.9950751658688166,0.9950819672131148,0.01249311994061486,False
banknote,1372,4,0.4446064139941691,GB,0.0,2,0.9826727821925,0.98506083008,0.98386680613625,171.64453604762502,0.0,0.0,1.0,0.9956257465162576,0.9950751658688166,0.9950819672131148,0.012409185020614832,False
banknote,1372,4,0.4446064139941691,GB,0.0,3,0.9826412461275,0.98504610126,0.98384367369375,171.331675385875,0.0,0.0,1.0,0.9956257465162576,0.9950751658688166,0.9950819672131148,0.012440721085614781,False
banknote,1372,4,0.4446064139941691,MLP,0.0,0,0.9865768677475,0.9867712750325,0.98667407139,169.676941456625,0.0,0.0,1.0,1.0,1.0,1.0,0.013423132252500025,False
banknote,1372,4,0.4446064139941691,MLP,0.0,1,0.9865672090075,0.9867921080075,0.9866796585075,169.23011834325,0.0,0.0,1.0,1.0,1.0,1.0,0.013432790992500054,False
banknote,1372,4,0.4446064139941691,MLP,0.0,2,0.98653050421,0.98686208738,0.986696295795,170.165751346,0.0,0.0,1.0,1.0,1.0,1.0,0.013469495790000008,False
banknote,1372,4,0.4446064139941691,MLP,0.0,3,0.98652914816,0.98677434138,0.98665174477,169.260956307125,0.0,0.0,1.0,1.0,1.0,1.0,0.013470851839999964,False
banknote,1372,4,0.4446064139941691,LR,0.1,0,0.7623399932899999,0.8141964365300001,0.78826821491,155.99255217324998,0.119533527696793,0.0,0.880466472303207,0.8797903118779031,0.8542569082523019,0.8774193548387096,0.11507936154870968,False
banknote,1372,4,0.4446064139941691,LR,0.1,1,0.7600766644150001,0.8100956153125001,0.7850861398637501,156.37007455699998,0.1137026239067055,0.0,0.8862973760932945,0.8863463835434638,0.8629480203346669,0.8838709677419356,0.12379430332693553,False
banknote,1372,4,0.4446064139941691,LR,0.1,2,0.766175009,0.80102630948,0.78360065924,152.24084752275002,0.118804664723032,0.0,0.8811953352769679,0.8834452554744526,0.8580909780862443,0.8793650793650795,0.11319007036507944,False
banknote,1372,4,0.4446064139941691,LR,0.1,3,0.7702560703500001,0.814200568315,0.7922283193325,150.79818097100002,0.1275510204081632,0.0,0.8724489795918368,0.874694094226941,0.8437819257203237,0.8687999999999999,0.0985439296499998,False
banknote,1372,4,0.4446064139941691,RF,0.1,0,0.857474640885,0.8682019675074999,0.86283830419625,167.450281836625,0.0517492711370262,0.0,0.9482507288629738,0.8768706038487061,0.8489966022751414,0.8661290322580644,0.00865439137306434,False
banknote,1372,4,0.4446064139941691,RF,0.1,1,0.8534969525575,0.8761831734025,0.8648400629799999,165.871748199,0.0510204081632653,0.0,0.9489795918367347,0.8834134041141342,0.8571015508663031,0.864516129032258,0.01101917647475803,False
banknote,1372,4,0.4446064139941691,RF,0.1,2,0.8659142642375,0.86411027752,0.86501227087875,162.52802237437498,0.0510204081632653,0.0,0.9489795918367347,0.8878035832780358,0.8607986089679454,0.8634285714285713,-0.00248569280892863,False
banknote,1372,4,0.4446064139941691,RF,0.1,3,0.8486596759375,0.8559457285450001,0.85230270224125,163.79378321775002,0.064868804664723,0.0,0.935131195335277,0.8768732581287326,0.8438050174694907,0.8560000000000001,0.00734032406250007,False
banknote,1372,4,0.4446064139941691,SVM,0.1,0,0.7930028481125,0.8128378409425001,0.8029203445275,154.297560357875,0.1042274052478134,0.0,0.8957725947521866,0.8943623092236231,0.8674882244370616,0.8774193548387096,0.0844165067262096,False
banknote,1372,4,0.4446064139941691,SVM,0.1,1,0.7920179424825,0.8164459123525001,0.8042319274175,154.15419395675002,0.1005830903790087,0.0,0.8994169096209913,0.8987365627073656,0.8733841775754125,0.882258064516129,0.09024012203362897,False
banknote,1372,4,0.4446064139941691,SVM,0.1,2,0.8150387863025,0.814650588655,0.81484468747875,153.451165612375,0.0991253644314868,0.0,0.9008746355685132,0.9002043795620438,0.8738391933763603,0.8793650793650795,0.06432629306257942,False
banknote,1372,4,0.4446064139941691,SVM,0.1,3,0.8019431167400001,0.8124686605125,0.8072058886262501,149.95548097975,0.1122448979591836,0.0,0.8877551020408163,0.8878115461181155,0.8564453025324879,0.8687999999999999,0.06685688325999983,False
banknote,1372,4,0.4446064139941691,GB,0.1,0,0.8079808606200001,0.8372553833575,0.8226181219887501,163.733009719125,0.1020408163265306,0.0,0.8979591836734694,0.8841592568015926,0.8570261449474839,0.8693548387096774,0.06137397808967737,False
banknote,1372,4,0.4446064139941691,GB,0.1,1,0.8161460519425,0.84261241856,0.82937923525125,163.431584386125,0.097667638483965,0.0,0.902332361516035,0.8848706038487061,0.8594780974239071,0.862916129032258,0.046770077089758,False
banknote,1372,4,0.4446064139941691,GB,0.1,2,0.8194272352074999,0.8317657385375,0.8255964868725,157.2575728155,0.0947521865889212,0.0,0.9052478134110788,0.8812528201725283,0.8514472949980896,0.8538920634920636,0.03446482828456365,False
banknote,1372,4,0.4446064139941691,GB,0.1,3,0.8176294938775,0.8280813174299999,0.8228554056537499,157.28220777887498,0.1027696793002915,0.0,0.8972303206997084,0.8768838752488387,0.8422129754076065,0.8528,0.035170506122500056,False
banknote,1372,4,0.4446064139941691,MLP,0.1,0,0.8237396227325,0.83122254457,0.8274810836512501,148.77417985,0.1013119533527696,0.0,0.8986880466472303,0.8921751824817518,0.8650848567394538,0.8758064516129032,0.05206682888040315,False
banknote,1372,4,0.4446064139941691,MLP,0.1,1,0.819105638455,0.8412838845349999,0.8301947614949999,146.68537781637502,0.0983965014577259,0.0,0.901603498542274,0.9009236894492368,0.8757682157200228,0.882258064516129,0.06315242606112903,False
banknote,1372,4,0.4446064139941691,MLP,0.1,2,0.83752769984,0.840754178015,0.8391409389275,144.27439647912502,0.0962099125364431,0.0,0.9037900874635568,0.9031214333112144,0.8767431597528684,0.8793650793650795,0.04183737952507949,False
banknote,1372,4,0.4446064139941691,MLP,0.1,3,0.8054862091899999,0.828369323185,0.8169277661875,138.28266789987498,0.108600583090379,0.0,0.891399416909621,0.8899986728599867,0.8585223574182563,0.8687999999999999,0.06331379080999999,False
banknote,1372,4,0.4446064139941691,LR,0.2,0,0.665749143705,0.6991030446575001,0.6824260941812501,155.257033423125,0.2244897959183673,0.0,0.7755102040816326,0.7734598540145984,0.6954287889952229,0.749618320610687,0.08386917690568696,False
banknote,1372,4,0.4446064139941691,LR,0.2,1,0.681264752,0.725201199295,0.7032329756475,155.85628521262498,0.2120991253644314,0.0,0.7879008746355685,0.7909276708692767,0.7090074480334991,0.7703248031496063,0.08906005114960625,False
banknote,1372,4,0.4446064139941691,LR,0.2,2,0.69010275783,0.7138243603575,0.70196355909375,150.49947807375,0.2106413994169096,0.0,0.7893586005830904,0.7924007962840081,0.7106917475589114,0.7697085357390702,0.0796057779090702,False
banknote,1372,4,0.4446064139941691,LR,0.2,3,0.6682297904,0.7055497341800001,0.6868897622900001,150.208009335875,0.2215743440233236,0.0,0.7784256559766763,0.7763503649635036,0.7010321263179418,0.7565649224806201,0.08833513208062016,False
banknote,1372,4,0.4446064139941691,RF,0.2,0,0.7978313655825,0.7986734805150001,0.79825242304875,161.082186413,0.0466472303206997,0.0,0.9533527696793004,0.7216509621765096,0.6384374693791335,0.686635349383441,-0.11119601619905906,False
banknote,1372,4,0.4446064139941691,RF,0.2,1,0.7900709345225,0.81614234337,0.80310663894625,161.25032585125,0.0575801749271137,0.0,0.9424198250728864,0.7391320504313205,0.6456492185641546,0.6901205708661416,-0.09995036365635834,False
banknote,1372,4,0.4446064139941691,RF,0.2,2,0.8047583292224999,0.8074191324800001,0.80608873085125,158.35460963875,0.0495626822157434,0.0,0.9504373177842566,0.7530059721300597,0.6640098665728376,0.7087207957436965,-0.0960375334788034,False
banknote,1372,4,0.4446064139941691,RF,0.2,3,0.7819911341425,0.8001784981200001,0.79108481613125,156.55761859199998,0.0473760932944606,0.0,0.9526239067055392,0.7296642335766423,0.6465250485419227,0.7035610465116279,-0.07843008763087211,False
banknote,1372,4,0.4446064139941691,SVM,0.2,0,0.6986159035375,0.7142519030225,0.70643390328,153.0369165215,0.2150145772594752,0.0,0.7849854227405247,0.7807405441274053,0.7031249455747423,0.7480798590722255,0.04946395553472549,False
banknote,1372,4,0.4446064139941691,SVM,0.2,1,0.6968624253425001,0.7219158623849998,0.70938914386375,155.496024394125,0.1989795918367347,0.0,0.8010204081632653,0.8018553417385533,0.7158346742952499,0.76875,0.07188757465749995,False
banknote,1372,4,0.4446064139941691,SVM,0.2,2,0.7165235179775,0.71627333774,0.7163984278587501,153.33175137525,0.1902332361516035,0.0,0.8097667638483965,0.8069754479097545,0.7232008495073994,0.7697085357390702,0.05318501776157014,False
banknote,1372,4,0.4446064139941691,SVM,0.2,3,0.694062192125,0.712081391025,0.703071791575,150.505492047125,0.2120991253644314,0.0,0.7879008746355685,0.785828798938288,0.7037223057980648,0.7534883720930232,0.05942617996802324,False
banknote,1372,4,0.4446064139941691,GB,0.2,0,0.7146759711625,0.731650402975,0.72316318706875,158.81959002937498,0.1989795918367347,0.0,0.8010204081632653,0.7617597876575979,0.6837659438426495,0.7265531415149736,0.011877170352473598,False
banknote,1372,4,0.4446064139941691,GB,0.2,1,0.7201080176800001,0.7410527198750001,0.7305803687775001,156.73930749699997,0.1829446064139941,0.0,0.8170553935860059,0.7602760451227606,0.6706276427265832,0.7136811023622047,-0.006426915317795379,False
banknote,1372,4,0.4446064139941691,GB,0.2,2,0.7297872020075,0.741194010125,0.73549060606625,154.23887848875,0.1807580174927113,0.0,0.8192419825072886,0.7807113470471134,0.6949408967271864,0.7361323155216286,0.006345113514128586,False
banknote,1372,4,0.4446064139941691,GB,0.2,3,0.7102250446099999,0.7247554054425,0.7174902250262499,152.11438685487502,0.2026239067055393,0.0,0.7973760932944607,0.7654094226940942,0.682248412999438,0.7332122093023256,0.022987164692325646,False
banknote,1372,4,0.4446064139941691,MLP,0.2,0,0.72633828283,0.7207642462649999,0.7235512645475,134.967232345625,0.2055393586005831,0.0,0.7944606413994169,0.7698049104180491,0.685277889106698,0.7358191426893717,0.009480859859371638,False
banknote,1372,4,0.4446064139941691,MLP,0.2,1,0.73140689767,0.74271407088,0.7370604842749999,143.83117258262502,0.1946064139941691,0.0,0.8053935860058309,0.7931041804910418,0.7055562229937807,0.7514886811023622,0.02008178343236222,False
banknote,1372,4,0.4446064139941691,MLP,0.2,2,0.7337363672174999,0.7429062922299999,0.7383213297237499,135.725759527875,0.1880466472303207,0.0,0.8119533527696793,0.8040557398805575,0.7177348800851204,0.7620865139949109,0.02835014677741099,False
banknote,1372,4,0.4446064139941691,MLP,0.2,3,0.7144297118474999,0.7365399777074999,0.7254848447775,130.9009541975,0.2033527696793003,0.0,0.7966472303206997,0.7865507631055076,0.707666758462352,0.7550266472868217,0.040596935439321746,False
banknote,1372,4,0.4446064139941691,LR,0.3,0,0.6078947096125,0.6370558365300001,0.6224752730712501,155.083790913,0.3017492711370262,0.0,0.6982507288629738,0.6976828135368282,0.6060108331485521,0.6677489177489178,0.05985420813641773,False
banknote,1372,4,0.4446064139941691,LR,0.3,1,0.594373137095,0.6321945113274999,0.6132838242112499,156.0286583115,0.3170553935860058,0.0,0.6829446064139941,0.6823808891838089,0.5739800677056285,0.6488314738696418,0.05445833677464185,False
banknote,1372,4,0.4446064139941691,LR,0.3,2,0.6008908533349999,0.63263329996,0.6167620766474999,154.344673323125,0.3185131195335277,0.0,0.6814868804664723,0.6831187790311878,0.577863752747845,0.6496126680337206,0.04872181469872072,False
banknote,1372,4,0.4446064139941691,LR,0.3,3,0.607360667095,0.6315664861925,0.61946357664375,154.955818798625,0.3090379008746355,0.0,0.6909620991253644,0.6918540145985401,0.6027332175315607,0.6682627804765209,0.06090211338152085,False
banknote,1372,4,0.4446064139941691,RF,0.3,0,0.7526840149375,0.7658867045125001,0.759285359725,157.59413028999998,0.0371720116618075,0.0,0.9628279883381924,0.6123238221632382,0.5281464382246182,0.5753360674413306,-0.17734794749616944,False
banknote,1372,4,0.4446064139941691,RF,0.3,1,0.7489028001474999,0.7751455422300001,0.76202417118875,158.65044790437503,0.0255102040816326,0.0,0.9744897959183674,0.6093749170537491,0.5344596503506466,0.5687492660011744,-0.1801535341463255,False
banknote,1372,4,0.4446064139941691,RF,0.3,2,0.7481758586925,0.7650356318725,0.7566057452825,158.136364709625,0.0291545189504373,0.0,0.9708454810495628,0.5962680822826808,0.5270124053705507,0.5721690590111643,-0.1760067996813357,False
banknote,1372,4,0.4446064139941691,RF,0.3,3,0.75204822755,0.7653808752975,0.75871455142375,156.78333181475,0.0276967930029154,0.0,0.9723032069970844,0.6210829462508295,0.5290224376461262,0.5766712930835067,-0.17537693446649327,False
banknote,1372,4,0.4446064139941691,SVM,0.3,0,0.625072964125,0.6412255298474999,0.63314924698625,154.639701916,0.2981049562682216,0.0,0.7018950437317784,0.6991373589913736,0.6070980845287063,0.661699703804967,0.03662673967996699,False
banknote,1372,4,0.4446064139941691,SVM,0.3,1,0.6033449990875,0.63911863811,0.62123181859875,157.13262711049998,0.3024781341107871,0.0,0.6975218658892128,0.6903968148639681,0.5772141036450209,0.6534351145038169,0.050090115416316916,False
banknote,1372,4,0.4446064139941691,SVM,0.3,2,0.6159678903199999,0.6406024564199999,0.6282851733699999,156.03243474187502,0.3061224489795918,0.0,0.6938775510204082,0.6925998672859986,0.5807507278095514,0.6481203007518797,0.032152410431879774,False
banknote,1372,4,0.4446064139941691,SVM,0.3,3,0.615186443425,0.6359737235375,0.6255800834812499,155.24766992725,0.3017492711370262,0.0,0.6982507288629738,0.6976881220968812,0.5898588886885036,0.657587323617858,0.04240088019285804,False
banknote,1372,4,0.4446064139941691,GB,0.3,0,0.6423911255075,0.6665168742625,0.654453999885,158.973390172375,0.2485422740524781,0.0,0.7514577259475219,0.6553603185136032,0.567403525958482,0.6192071086807929,-0.02318401682670712,False
banknote,1372,4,0.4446064139941691,GB,0.3,1,0.638637961195,0.6628531261825001,0.6507455436887501,157.86832548125,0.2441690962099125,0.0,0.7558309037900874,0.6436761778367618,0.5609586057545844,0.6011039342337053,-0.03753402696129471,False
banknote,1372,4,0.4446064139941691,GB,0.3,2,0.63943496134,0.6556782656975001,0.64755661351875,154.329510707375,0.2674927113702623,0.0,0.7325072886297377,0.6473550099535501,0.5480696163866086,0.6071428571428571,-0.0322921041971429,False
banknote,1372,4,0.4446064139941691,GB,0.3,3,0.63526663574,0.6550852406825,0.64517593821125,158.230757128375,0.2645772594752186,0.0,0.7354227405247813,0.6604671532846715,0.5544554681570054,0.6086976636594957,-0.02656897208050424,False
banknote,1372,4,0.4446064139941691,MLP,0.3,0,0.6406721835825,0.6751645009474999,0.6579183422649999,131.575482311125,0.2755102040816326,0.0,0.7244897959183674,0.66849900464499,0.5753511739710608,0.6298587377534746,-0.010813445829025436,False
banknote,1372,4,0.4446064139941691,MLP,0.3,1,0.6412701466025,0.66730647268,0.65428830964125,144.581167882,0.2776967930029154,0.0,0.7223032069970845,0.6575474452554745,0.5484447689129229,0.6103934233705226,-0.030876723231977432,False
banknote,1372,4,0.4446064139941691,MLP,0.3,2,0.6477674199600001,0.6634855823625001,0.6556265011612501,132.447328857375,0.2798833819241982,0.0,0.7201166180758017,0.6378633045786332,0.5288847131842871,0.5890293916609706,-0.05873802829902952,False
banknote,1372,4,0.4446064139941691,MLP,0.3,3,0.6351787317825,0.66590255933,0.6505406455562499,135.723325041375,0.271137026239067,0.0,0.7288629737609329,0.6663092236230922,0.5592033186913689,0.6286028221142725,-0.006575909668227409,False
