arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
SVM,0.0,1,0.9022241180425,0.004082742463615796,0.9301970413799999,0.003432106387528779,0.91621057971125,162.05476824075,38.34468397629636,167.09181435575002,38.4684182011272,164.57329129825,26.91265001102687,3.740464119775,0.03721183549524293,0.978,0.948684759597809,0.9470000000000001
SVM,0.0,2,0.8984337722375001,0.004278431278028785,0.900092980465,0.004023858263260908,0.89926337635125,160.27094939224997,38.865851530322644,158.47678542124999,37.626842214188514,159.37386740675,27.02993322671335,3.4446439017249997,0.03070468308373292,0.922,0.9173768314332571,0.917
SVM,0.0,3,0.9160347610799999,0.003965604769999242,0.9089851386950001,0.003964729577786775,0.9125099498874999,154.52666824924998,35.16864855204131,165.718981698,38.621136375543045,160.122824973625,26.615265337490694,3.4604535084999997,0.0330330069091208,0.932,0.9300585174644148,0.93
SVM,0.0,4,0.8972679784950001,0.004293344564532415,0.9087251791175,0.004075769740190324,0.90299657880625,149.53000384274998,36.207573664171335,165.37052753000003,39.59441346227323,157.450265686375,27.491860481811788,3.163708612525,0.029976389429770572,0.932,0.9164026031415602,0.915
GB,0.0,0,0.8315879901075001,0.005179029581312701,0.7906396375825,0.005730851837681352,0.8111138138450001,161.01303187425,37.99798303026655,160.05571323375,38.778408137539984,160.53437255400002,27.202497052304608,4.9331172404,0.036728897854225805,0.8160000000000001,0.8298112321893131,0.8320000000000001
GB,0.0,1,0.8900409063550001,0.004276773765062183,0.9068958408925,0.003966747441169575,0.8984683736237499,168.08194157775,39.317870749176635,170.6675625235,40.38939507416807,169.37475205062498,28.3816881807681,5.526541383424999,0.046685176248815935,0.95,0.9350272809040238,0.9339999999999999
GB,0.0,2,0.8822659071875001,0.004539084910311451,0.8947194865225001,0.004154691796736136,0.8884926968550001,165.1462498155,39.51075582791712,169.49718384325004,40.30152067864737,167.32171682937502,27.94619773428479,4.7173224916750005,0.039444764738420846,0.906,0.9111546857821768,0.9120000000000001
GB,0.0,3,0.86745982792,0.004627033555611346,0.8728501643274998,0.004632873099651727,0.8701549961237499,164.5521543655,39.311468264450475,167.52390573175,39.769068562803945,166.03803004862502,27.79970468857741,4.669765374275,0.037604534293970926,0.8959999999999999,0.891439327321811,0.891
GB,0.0,4,0.833084843725,0.0052673296695396506,0.8598337585875,0.004816233033443252,0.8464593011562499,163.02074944025,38.1513127190243,164.3985024465,39.581409665072684,163.709625943375,27.548544255319843,4.750431771200001,0.03643524533966302,0.89,0.8717634992860406,0.869
MLP,0.0,0,0.9097905305924999,0.0040793252944410704,0.9064295353,0.0039597207468590025,0.9081100329462499,171.0028486895,41.42785306872688,172.37449019500002,40.3104779592197,171.68866944225,29.097096550949583,1.7278792520750001,0.018603023910112725,0.9200000000000002,0.9181326907574624,0.9179999999999999
