arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
SVM,0.1,0,0.7907184136625,0.006054765603768884,0.7664678418800001,0.006134731172641803,0.77859312777125,147.75780019724996,34.972488290652755,144.3025223415,34.471907395616626,146.03016126937501,24.517237977756388,3.4731292197,0.02521128723406705,0.7510204081632653,0.7887090645457904,0.8029999999999999
SVM,0.1,1,0.79133938402,0.006061465073699145,0.8104746791949999,0.005598863129485195,0.8009070316074999,141.347211121,33.69634615477888,153.128145579,37.33433351340089,147.23767835,25.302797719458116,3.3212548272499998,0.024925176248100485,0.842,0.8174848758286044,0.8119999999999999
SVM,0.1,2,0.7769294262199999,0.006244531008264721,0.80213136258,0.005756851449613431,0.7895303944,141.55734875200002,33.8977785505185,144.44288478675003,34.22818513653479,143.00011676937498,24.246874186424133,3.6332535636500003,0.027328097998212456,0.8594059405940595,0.8216005173694215,0.8109999999999999
SVM,0.1,3,0.7677417961124999,0.006315986036499648,0.7855825529525,0.006123481429418225,0.7766621745324999,149.600720263,36.66869902723018,144.49333851999998,33.50080332040729,147.0470293915,24.69498931846422,3.415450428225,0.025040686548645604,0.8313725490196079,0.8065606810630092,0.796
SVM,0.1,4,0.780879547585,0.005870941112504068,0.8052869957774998,0.0059343996718587795,0.79308327168125,156.721476754,37.44090572573306,146.11936183499998,34.892970981953425,151.4204192945,25.339538219786235,3.3168464200999996,0.024786213112712296,0.8303960396039602,0.8216012602288523,0.819
GB,0.1,0,0.74564818167,0.006245716340862885,0.7156775066775,0.0065067948895577675,0.73066284417375,152.23627863175,35.678739584389895,152.46202256975,36.87475065323398,152.34915060075,26.159045973213722,5.2495214386999995,0.03816559404328083,0.6816326530612244,0.7201815133367322,0.7409999999999999
GB,0.1,1,0.7344506606825,0.0066049374782475995,0.7348468132225,0.006280961324533781,0.7346487369525,147.94877685149999,34.08825415202112,157.18226327,36.89057122601459,152.56552006075,25.33334623458708,4.911849758874999,0.03555710215693788,0.758,0.7479880767681678,0.745
GB,0.1,2,0.7416736139699999,0.006209741558252046,0.75675961605,0.006215645492980696,0.7492166150099999,151.96137864775002,35.00918601001948,151.18809560174998,35.15467266606298,151.57473712475,25.361218236795736,4.689809058375,0.03389605333355795,0.7683168316831683,0.7525734696041193,0.744
GB,0.1,3,0.731671634585,0.006390326929604121,0.7399352455649999,0.006254282999127317,0.735803440075,151.3630901065,36.54118296811353,154.60049837325002,37.660012801108685,152.981794239875,26.677835768030288,5.078197537675,0.03698664906247265,0.780392156862745,0.7553359161597861,0.7409999999999999
GB,0.1,4,0.7246991142075,0.006286894314646252,0.7300904566075,0.006296704081602597,0.7273947854075,155.48437679324996,35.76341872505103,154.761925619,35.090268315990194,155.123151206125,25.173498819862832,5.348749429275,0.03884885569462543,0.7324950495049505,0.7347556519631901,0.735
MLP,0.1,0,0.8419447875974999,0.005108893451068128,0.845204832845,0.005075080005894931,0.8435748102212499,166.77214974,39.19134366040277,166.08369761375,40.61980085790304,166.42792367687503,28.529122028031694,1.0008215947999999,0.0008167175930411675,0.7816326530612244,0.7878547929749546,0.7939999999999999
MLP,0.1,1,0.84402887665,0.0049549555159056746,0.8453799759249999,0.004885370203950489,0.8447044262875,168.38682570625,40.095196126385005,166.01955279375002,39.255556312400564,167.20318925,28.171525343112457,1.001313543425,0.001329386870965998,0.8220000000000001,0.8121103141481086,0.8100000000000002
MLP,0.1,2,0.845190777035,0.005157771337371943,0.8417586835324999,0.005093627418732744,0.84347473028375,166.698548354,39.979201008577334,164.35327330225002,37.750612282898736,165.525910828125,27.24674300595094,1.000994962925,0.0009997463745010247,0.7960396039603961,0.7967328920035678,0.796
MLP,0.1,3,0.84488128077,0.004988782735763561,0.8444658022075,0.005011784876737518,0.84467354148875,170.10015226175003,39.87197725488428,166.46151885474998,39.22957899185944,168.28083555825,27.424871517890843,1.002190181175,0.0020573093796019404,0.7843137254901961,0.7885651786429309,0.788
MLP,0.1,4,0.8443812350975,0.00490899710225525,0.8406992137475,0.005085769974469105,0.8425402244225,169.08517842675,40.00531312193932,167.63881860725,39.4493985284332,168.361998517,28.530392926734624,1.00126658385,0.0012421723090333234,0.8004158415841583,0.8023496367726436,0.8029999999999999
LR,0.3,0,0.544982377435,0.00696473165015315,0.5726277557925,0.007104297122872175,0.5588050666137501,147.350391648,35.78512073802628,140.27193122525,32.6017584704758,143.811161436625,24.125777483083162,17.235760339500004,0.13046637527836716,0.5453823024054982,0.5548518665029551,0.577
LR,0.3,1,0.5992412259000001,0.007142336791802662,0.5982515716925,0.007339034223257445,0.5987463987962501,141.161753229,33.25235267078803,138.34220146150003,33.084393703464954,139.75197734525,23.158187398651158,8.59723714905,0.061743045545570266,0.6053391053391053,0.622037737734221,0.638
LR,0.3,2,0.5844255059,0.007359583145898234,0.5934207670424999,0.007055808959014116,0.58892313647125,140.859097901,33.73971689667468,147.45162892425,33.69626633867573,144.15536341262498,24.115746709691404,11.159969987,0.08097334740273081,0.5873939393939394,0.594380723947844,0.604
LR,0.3,3,0.5873920069949999,0.006855684054567985,0.5814932779499999,0.006998094906889477,0.5844426424725,154.21939991975,36.348501302380875,150.81247538025002,36.13513517423896,152.51593765,25.838107655757625,12.12985443775,0.08859286557818087,0.6376237623762375,0.6202333594864639,0.607
LR,0.3,4,0.5699600969124999,0.007178735505751503,0.5785085731925,0.007329296572263116,0.5742343350525,143.20447543625,32.85332486522409,140.20040190150002,32.72015044586912,141.70243866887503,23.513801632286437,12.32911208925,0.08840313587866544,0.6368118811881188,0.6188829032682587,0.607
RF,0.3,0,0.76370775955,0.005814256457795288,0.7709583911350001,0.006044738788454987,0.7673330753425001,158.72328448724997,36.95362443740764,158.41488477324998,36.600612944237106,158.56908463025,25.490344403375953,3.8583877026250004,0.027920122682726263,0.6363831615120275,0.6600460163962458,0.6829999999999999
RF,0.3,1,0.7704591473700001,0.006040071289450898,0.7695164144600001,0.005975981865811914,0.769987780915,157.44929572175002,37.02523527564715,160.10609509800003,37.749340441635816,158.777695409875,26.493349006137468,3.756332064475,0.026979825616464344,0.6741496598639456,0.6821762190483789,0.6900000000000001
RF,0.3,2,0.7744664053625,0.006017552264381271,0.7849476296475,0.00587386847839291,0.779707017505,153.94949185524996,35.9450042318706,158.73353108125,36.94208356933714,156.34151146825,25.72393188801358,3.729990567025,0.027251699897465027,0.7383636363636363,0.7211396830325143,0.718
RF,0.3,3,0.7674615301675001,0.0059844611094420855,0.7624246753149999,0.006135618829276452,0.76494310274125,161.25572539375,37.84730106475377,159.06684613974997,38.36764885488901,160.16128576674998,27.537968247426424,3.7342334675499997,0.02735720855774337,0.6712871287128713,0.6767957801413316,0.6759999999999999
RF,0.3,4,0.76324437407,0.005958617603903508,0.7629827768625,0.006291025536997051,0.76311357546625,154.90632548525002,36.68172868304865,153.6744697745,37.06803650926167,154.290397629875,25.908448382377696,3.7566761965,0.026880272301065662,0.7206138613861386,0.6912738905057736,0.677
SVM,0.3,0,0.69547435797,0.0066532392972321105,0.702040751705,0.006717617991065836,0.6987575548375,152.91053136374998,36.180356401942525,155.02399308124998,37.01878242403611,153.96726222249998,26.029500455799138,4.257452723875,0.02909964882318501,0.6714991408934708,0.6912692690538649,0.71
SVM,0.3,1,0.714370472995,0.006818859277800248,0.7198992126774999,0.006702402010676785,0.7171348428362501,142.32040157225,33.89877652762892,141.39671423049998,33.88752004273458,141.858557901375,24.080206567585847,4.3185214667,0.03229607275004224,0.7287981859410431,0.7289926068526912,0.733
SVM,0.3,2,0.704425393085,0.0068308668181508115,0.7377671892100001,0.00691604637334765,0.7210962911475,140.61057717174998,33.3814903537527,128.09334597475,30.455184355922164,134.35196157325,22.43040266630486,4.5896032857249995,0.033149296699000325,0.802888888888889,0.7554774490466747,0.7430000000000001
SVM,0.3,3,0.692327771725,0.006595663305918626,0.684092321645,0.006622528791422408,0.688210046685,148.28647758474997,35.543691654289304,147.44969363549998,33.74838896303914,147.868085610125,24.500490980770227,4.864227056150001,0.03441801764455314,0.7049504950495049,0.6923821591206939,0.6849999999999999
SVM,0.3,4,0.694221342605,0.007057527154116987,0.7053429339075001,0.006740027017964914,0.6997821382562499,132.38031301799998,31.521003838678826,140.63994015825,32.83512706443366,136.51012658812502,22.738706773935824,4.667871107649999,0.033119582182891835,0.7345742574257426,0.7125944401255031,0.703
