arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
MLP,0.1,0,0.8623444971024999,0.004679506673991969,0.8609662574775,0.004896243299151321,0.8616553772900001,168.1403741955,38.693525010997945,167.988761986,39.739843749261894,168.06456809075002,27.87731106768273,1.0903454517750002,0.010206225782210428,0.8510204081632653,0.8545279075326034,0.8579999999999999
MLP,0.1,1,0.8559026559824999,0.004954822901063875,0.8568014423275,0.004925676703143214,0.8563520491550001,168.7315030165,39.380968861469256,167.2509478815,39.746125505968266,167.991225449,28.512602196929524,1.038076771325,0.009616694449634719,0.8480000000000001,0.844144332075152,0.844
MLP,0.1,2,0.8523536617699999,0.00497435026598922,0.8512139571974999,0.005024288145467378,0.85178380948375,166.57273509425,38.0880988670721,167.433638595,40.07337671429047,167.003186844625,27.19362380668617,1.0245026705,0.009032665891712963,0.8455445544554456,0.8404618627405668,0.8379999999999999
MLP,0.1,3,0.8621487888675001,0.004884797942228634,0.8580729850850001,0.004824948165768405,0.8601108869762499,169.21786112625,39.557164892127126,166.01243137900002,39.97545963082095,167.61514625262498,28.2064054655484,1.054973805975,0.009618428199335732,0.8490196078431372,0.8562385092762165,0.8550000000000001
MLP,0.1,4,0.8634682163874999,0.004736045978157462,0.86200750625,0.004634959526345963,0.86273786131875,168.48206815275,39.632074102091245,169.01575967,40.2851938123701,168.74891391137498,28.199199274165775,1.1119924392750002,0.010265641269372069,0.8783564356435644,0.8728551722576892,0.8719999999999999
LR,0.3,0,0.604015056965,0.007301225077687585,0.6291045847425001,0.007290591763344923,0.61655982085375,144.75862971475,34.12999773289029,135.62193088499998,32.33297874740602,140.19028029987498,23.558557794536856,7.8689959127,0.054317046889334746,0.64465206185567,0.6521106812519839,0.667
LR,0.3,1,0.671508708105,0.007197062366193852,0.6873955123525,0.007496042296850397,0.67945211022875,140.09692451024998,32.666285509763675,125.67711102275,30.932211335858693,132.8870177665,22.551924686386382,4.573366742099999,0.03211609350323522,0.7572047000618429,0.7540004883268046,0.757
LR,0.3,2,0.6579885574025,0.006961777708027313,0.6605931492674999,0.006689897280710406,0.659290853335,131.80536929200002,31.151434878931507,151.3230522875,35.298848633165356,141.56421078975,23.48394584667375,5.629643316175,0.0408953502985746,0.7062424242424242,0.7207209210530625,0.7289999999999999
LR,0.3,3,0.6578810622475,0.006721782225852015,0.6509849765500001,0.007060398633243391,0.6544330193987501,151.8057677835,37.55520115476747,146.52959382050003,34.67554120120115,149.16768080199998,25.474117852713732,6.007283413375,0.04233182521283649,0.7168316831683168,0.7136017931084506,0.711
LR,0.3,4,0.6275604514650001,0.006938603790243543,0.652386264395,0.006958925280412123,0.63997335793,144.39868216475,35.434545897094516,139.1822206,33.43127022312497,141.790451382375,24.516706509949092,5.8940270507750006,0.04121008196835508,0.7306336633663366,0.7101102880659549,0.701
